Key,English
jz_MedicalRedHotPipe,Red Hot Pipe
antiVenomDesc,"Anti venom used to treat venomous stings and bites"
jz_MedicalAntiVenom,Anti Venom
jz_MedicalStimulant,Stimulant
stimulantDesc,"A crudely made Stimulant that can get you pretty Zooted! Increases Scavenging & Mobility Speed, Harvesting Amount, and temperature. Decreases Weapon Handling. The more Stimulants you take the stronger the effect gets, with a max effect of 6 active Stimulants"
jz_PurificationTablets,Purification
purificationDesc,"A crudely made tablet used for sanitizing water to remove the chance to get Dysentery from it"
jz_FoodServingFruit,Fruit Serving
jz_FoodServingGrain,Grain Serving 
jz_FoodServingVeggie,Veggie Serving
jz_FoodBioMass,Bio Mass
bioMassDesc,"Rotting food and scraps that can be used in farming"
jz_MedicalSutureKitDesc,"A clean needle and organic used to stitch up [f21b10]Lacerations[-]"
jz_MedicalSutureKit,"Suture Kit"
jz_meleeClubBaseballBatDesc,"This club was used in gladiatorial games of the past that were held in huge arenas."
jz_gunBowPrimitiveDesc,"Good for hunting and killing zombies. Uses arrows for ammunition.\nHold reload to use alternate ammo."
jz_QIDeadWalkieTalkieDesc,"A commercial Walkie Talkie, doesn't have very much range and this one is dead.\n\n\n[fff700]Quest item, do not lose![-]"
jz_QIDeadWalkieTalkie,"Walkie Talkie"
jz_QIGoodWalkieTalkieDesc,"A commercial Walkie Talkie, doesn't have very much range but at lest it has some juice.\n\n\n[fff700]Quest item, do not lose![-]"
jz_QIGoodWalkieTalkie,"Walkie Talkie"
jz_CBatterie,"C Battery"
jz_CBatterieDesc,"A C type battery used to power many things"
jz_drugVitaminsDesc,"Vitamins cure [f21b10]Fatigue[-] and supply you with a boost of vitamins to maintain your diet and increase your Wellness by 1. While active they make you Fatigue slower and better resist [f21b10]Dysentery[-]"
jz_GallonOfDirtyRiverWater,Gallon of Dirty River Water
jz_GallonOfDirtyRiverWaterDesc,A gallon of water collected from a unclean source
jz_OldMilkJug,"Old Milk Jug"
jz_OldMilkJugDesc,"A old empty milk jug that can be used to collect a gallon of water from a source"
jz_FarmingWateringCan,Watering Can
jz_FarmingWateringCanDesc,"A Watering Can used in farming. Can use fertilizer on planted seeds to increase yield, ounces of dirty water to water cultivated plants and Insecticide to remove insect infestations."
jz_Insecticide,Insecticide
jz_InsecticideDesc,Farming Insecticide used on cultivated plants that are having insect infestations
jz_QIMilitarySecuritySoldier,"Soldiers Belongings"
jz_QIMilitarySecuritySoldierDesc,"The Security Soldiers belongings. Can be 'Read' to re try quest encounter"
jz_QIMilitarySecurityCardA,Military Security Card
jz_QIMilitarySecurityCardADesc,"A Military Access ID with the Clearance Level of Security 1\n\n\n[fff700]Quest item, do not lose![-]"
jz_QIMilitarySecurityCard,Military Security Card
jz_QIMilitarySecurityCardDesc,"A Military Access ID with the Clearance Level of Security 1\n\n\n[fff700]Quest item, do not lose![-]"
jz_MeleePipe,Long Pipe
jz_MeleePipeDesc,"A long iron pipe that could be used as a weapon but it can’t be repaired"
jz_MeleeRebar,Rebar
jz_MeleeRebarDesc,"A long piece of iron rebar that could be used as a weapon but it cannot be repaired"
jz_MeleeTableLeg,Table Leg
jz_MeleeTableLegDesc,"A strong wooden table leg that could be used as a weapon but cannot be repaired"
jz_MeleeTableLegSpiked,Spiked Table Leg
jz_MeleeTableLegSpikedDesc,"A strong wooden table leg with several long nails in it. Good for bashing but can’t be repaired.\n\nCreafting quality based off your Wooden Club Crafting skill."
jz_MeleePlankSpiked,Spiked Plank
jz_MeleePlankSpikedDesc,"A strong 2x4 plank of wood with several nails in it. Good for bashing but can’t be repaired.\n\nCreafting quality based off your Wooden Club Crafting skill."
jz_MeleePlank,"Shaped 2x4"
jz_MeleePlankDesc,"A shaped wooden 2x4 that could be used as a weapon but it cannot be repaired"
jz_ItemSchematicDesc,"Reading this recipe will teach you how to craft the item. If you know this recipe you can scrap it for Skill Paper.\n\nSkill Paper can be used on the Research Desk to reverse engineer unknown schematics"
jz_SchematicTacticalAR,Tactical AR Crafting Guide
jz_SchematicTacticalARDesc,"This book completely details how to assemble a Tactical AR from its parts. If you know this recipe you can scrap it for Skill Paper."
jz_SchematicM60,M60 Crafting Guide
jz_SchematicM60Desc,"This book completely details how to assemble a M 60 from its parts. If you know this recipe you can scrap it for Skill Paper."
jz_SchematicScrewdriver,Screwdriver Crafting Guide
jz_SchematicWelder,Welding Torch Crafting Guide
jz_SchematicStoneSpear,Stone Spear Crafting Guide
jz_SchematicGyroCopter,Gyro Copter Crafting Guide
jz_Schematic4x4Truck,4x4 Truck Crafting Guide
jz_SchematicMotorcycle,Motorcycle Crafting Guide
jz_SchematicMiniBike,Mini Bike Crafting Guide
jz_SchematicBicycle,Bicycle Crafting Guide
jz_SchematicCookingPotMine,Cooking Pot Mine Crafting Guide
jz_SchematicEggPlantSeed,Egg Plant Seed Crafting Guide
jz_SchematicCarrotSeed,Carrot Seed Crafting Guide
jz_SchematicSteelSheetMetal,Steel Sheet Metal Crafting Guide
jz_SchematicConcreteMix,Concrete Mix Crafting Guide
jz_SchematicConcreteSledge,Concrete Sledge Crafting Guide
jz_SchematicPurificationTablets,Purification Tablet Crafting Guide
jz_SchematicMasonHammer,Mason Hammer Crafting Guide
jz_SchematicGunPowder,Gun Powder Crafting Guide
jz_SchematicBlackStrapCoffee,Black Strap Coffee Crafting Guide
jz_SchematicCeilingLight,Ceiling Light Crafting Guide
jz_SchematicIronSheetMetal,Iron Sheet Metal Crafting Guide
jz_SchematicWirerelay,Wire Relay Crafting Guide
jz_SchematicMegaCrush,Mega Crush Crafting Guide
jz_SchematicVitamins,Vitamins Crafting Guide
jz_SchematicWeaponRepairKit,Turret Repair Kit Crafting Guide
jz_SchematicCobblestone,Cobblestone Crafting Guide
jz_SchematicPlank,Plank Crafting Guide
jz_SchematicLockPick,Lock Pick Crafting Guide
jz_SchematicGunOil,Gun Oil Crafting Guide
jz_SchematicPoliceBaton,Police Baton Crafting Guide
medicalAloeCream,"Plant Salve"
jz_medicalAloeCreamDesc,"[35bd00]Plant Salve[-] can be applied to a [35bd00]Bandage[-] to craft [35bd00]First Aid Bandages[-]."
bucketEmptyDesc,A old metal bucket with too many holes to be useful
medicalBloodDrawKit,Blood Draw Kit
jz_SchematicTShirtZU,"ZU T-Shirt Pattern"
jz_SchematicGothBoots,"Goth Boots Pattern"
jz_SchematicLongShirt,"Long Shirt Pattern"
jz_SchematicCoatJacketGeneric,"Jacket Pattern"
jz_SchematicRunningShoesHP,"Running Shoes HP Pattern"
jz_SchematicCoatLeatherPoncho,"Leather Poncho Pattern"
jz_SchematicHoodySweatshirt,"Hoody Sweatshirt Pattern"
jz_SchematicGothPants,"Goth Pants Pattern"
jz_SchematicPressboyCap,"Pressboy Cap Pattern"
jz_SchematicSuitPants,"Suit Pants Pattern"
jz_SchematicSuitJacket,"Suit Jacket Pattern"
jz_SchematicBandana,"Bandana Pattern"
jz_SchematicScrapPlateMine,"Scrap Plate Mine Crafting Guide"
jz_SchematicAirFilterMine,"Air Filter Mine Crafting Guide"
jz_SchematicHubcapMine,"Hubcap Mine Crafting Guide"
jz_SchematicCandyTinMine,"Candy Tin Mine Crafting Guide"
jz_SteelScissors,"Rusty Steel Scissors"
jz_SteelWeight,"Steel Hand Weight"
jz_SchematicAloeCream,"Plant Salve Crafting Guide"
jz_SchematicInsecticide,"Insecticide Crafting Guide"
jz_SchematicFarmPlot,"Farm Plot Crafting Guide"
jz_SchematicMolotovCocktail,"Molotov Cocktail Crafting Guide"
jz_SchematicFarmingWateringCan,Watering Can
foodRottingFleshDesc,"Very high chance of food poisoning.\n\n Can be scrapped for Compost." 
foodMoldyBreadDesc,"Very high chance of food poisoning.\n\n Can be scrapped for Compost." 
CottonPlantDesc,"Used to craft cloth and other items. Woven with a Small Loom on the Armor Table"
jz_AdhesiveJunkDesc,"This can be scrapped for Adhesives that can be used for crafting" 
jz_AdhesiveGorillaGlue,"Gorilla Glue"
jz_AdhesiveSuperGlue,"Super Glue"
jz_AdhesiveLiquidNail,"LiquidNail"
jz_AdhesiveGorillaTape,"Gorilla Tape"
jz_AdhesiveClearTape,"Clear Tape"
jz_AdhesiveWoodGlue,"Wood Glue"
jz_AdhesivePlumbersCement,"Plumbers Cement"
jz_AdhesiveStickySap,"Sticky Pine Sap"
jz_AdhesiveStickySapDesc,"This stuff is really sticky. If only you could figure out a way to make it usable in crafting"
jz_ClothJacket,"Junk Jacket"
jz_ClothBlanket,"Junk Blanket"
jz_ClothTowel,"Junk Towel"
jz_ClothSock,"Junk Sock"
jz_ClothDoll,"Junk Doll"
jz_ClothRags,"Junk Rags"
jz_ClothMat,"Junk Mat"
jz_ClothSlipper,"Junk Slipper"
jz_PaperBook,"Blank Book"
jz_PaperMagazine,"Junk Magazine"
jz_PaperAirPlane,"Junk Airplane"
jz_PaperOldPapers,"Junk Papers"
jz_PaperStickyPad,"Junk Sticky Pad"
jz_PaperPlayingCards,"Junk Cards"
jz_PaperToiletPaper,"Junk Toilet Paper"
jz_PaperReceipt,"Junk Receipts"
jz_CircuitPCTower,"Junk PC Tower"
jz_CircuitPlaystation,"Junk PS4"
jz_CircuitLaptop,"Junk Laptop"
jz_CircuitXBox,"Junk Xbox"
jz_CircuitIPad,"Junk iPad"
jz_CircuitIPod,"Junk iPod"
jz_CircuitSwitch,"Junk Switch"
jz_Circuit3DS,"Junk 3DS"
jz_CircuitCellPhone,"Junk Cell Phone"
jz_CircuitDoll,"Junk Toy"
jz_LeadCandleStick,"Junk Candle Stick"
jz_LeadDumbBell,"Junk Weight"
jz_LeadPaperWeight,"Junk Paper Weight"
jz_LeadStatue,"Junk Statue"
resourceTrophy2,"Junk Trophy"
jz_LeadRing,"Junk Ring"
jz_LeadTireWeight,"Junk Tire Weight"
jz_LeadBracelet,"Junk Bracelet"
jz_LeadDoll,"Junk Doll"
jz_LeadToySoldier,"Junk Toy"
jz_BrassLamp,"Junk Lamp"
jz_BrassDumbBell,"Junk Weight"
jz_BrassPlatter,"Junk Platter"
resourceTrophy1,"Junk Trophy"
jz_BrassPictureFrame,"Junk Picture Frame"
jz_BrassStatue,"Junk Statue"
jz_BrassRing,"Junk Ring"
jz_BrassBracelet,"Junk Bracelet"
jz_BrassNeckless,"Junk Necklace"
jz_BrassAshtray,"Junk Ashtray"
jz_GlassPot,"Junk Jar"
jz_GlassPictureFrame,"Junk Picture Frame"
jz_GlassBong,"Junk Bong"
jz_GlassStatue,"Junk Statue"
jz_GlassPlate,"Junk Plate"
jz_GlassMarbles,"Junk Marbles"
jz_GlassNecklace,"Junk Necklace"
jz_GlassBracelet,"Junk Bracelet"
jz_GlassAshtray,"Junk Ashtray"
jz_RubberDumbBell,"Junk Weight"
jz_RubberBoots,"Junk Boot"
jz_RubberChicken,"Junk Chicken"
jz_RubberDoll,"Junk Doll"
jz_RubberApron,"Junk Apron"
jz_RubberDogToy,"Junk Bog Toy"
jz_RubberDuck,"Junk Duck"
jz_RubberMat,"Junk Mat"
jz_RubberGloves,"Junk Glove"
jz_RubberDildo,"Junk Dildo"
jz_MechanicalVacum,"Junk Vacum"
jz_MechanicalCarJack,"Junk Car Jack"
jz_MechanicalAlarmClock,"Junk Alarm Clock"
jz_MechanicalDeskClock,"Junk Desk Clock"
jz_MechanicalTypewriter,"Junk Typewriter"
jz_MechanicalPocketWatch,"Junk Pocket Watch"
jz_MechanicalKeypad,"Junk Keypad"
jz_MechanicalKeyboard,"Junk Keyboard"
jz_MechanicalEggTimer,"Junk Egg Timmer"
jz_MechanicalToys,"Junk Toy"
jz_ElectronicJunkDesc,"Old junk. If you can’t find a use for it, then you can scrap it for Electric Parts."
jz_ElectronicBlender,"Blender"
jz_ElectronicPowerTool,"Junk Power Tool"
jz_ElectronicBlowDryer,"Junk Dryer"
jz_ElectronicFan,"Junk Fan"
jz_ElectronicClockRadio,"Junk Clock Radio"
jz_ElectronicToothbrush,"Junk Toothbrush"
jz_ElectronicShaver,"Junk Shaver"
jz_ElectronicToaster,"Junk Toaster"
jz_ElectronicVibrator,"Junk Vibrator"
jz_ElectronicToys,"Junk Toy"
jz_StoneDoorStop,"Junk Doorstop"
jz_StoneDumbBell,"Junk Weight"
jz_StonePot,"Junk Pot"
jz_StonePaperWeight,"Junk Paper Weight"
jz_StonePicturFrame,"Junk Picture Frame"
jz_StonePlate,"Junk Plate"
jz_StoneJewelry,"Junk Bracelet"
jz_StoneToy,"Junk Toy"
jz_StoneStatue,"Junk Statue"
jz_StoneAshtray,"Junk Ashtray"
jz_SteelDumbBell,"Junk Weight"
jz_SteelHelmet,"Junk Helmet"
jz_SteelTools,"Junk Rusty Tools"
jz_SteelPotsNPans,"Junk Pan"
jz_SteelCandleStick,"Junk Candle Stick"
jz_SteelBracelet,"Junk Bracelet"
jz_SteelStatue,"Junk Statue"
jz_SteelToys,"Junk Toy"
jz_SteelUtensils,"Junk Utensils"
jz_SteelAshtray,"Junk Ashtray"
jz_IronDumdBell,"Junk Weight"
jz_IronClothesIron,"Junk Iron"
resourceTrophy3,"Junk Trophy"
jz_IronToys,"Junk Toys"
jz_IronCandleSticks,"Junk Candle Stick"
jz_IronPotsNPans,"Junk Pan"
jz_IronAerosolCan,"Junk Spray Can"
jz_IronStatue,"Junk Statue"
jz_IronAshtray,"Junk Ashtray"
jz_IronUtensils,"Junk Utensils"
jz_IronNeedle,"Needle"
jz_IronHanger,"Junk Hangers"
jz_PlasticStatue,"Junk Statue"
jz_PlasticToy,"Junk Toy"
jz_PlasticDishes,"Junk Dishes"
jz_PlasticUtensils,"Junk Utensils"
jz_PlasticAshtray,"Junk Ashtray"
jz_PlasticHanger,"Junk Hangers"
jz_PlasticCDs,"Junk CD's"
jz_PlasticHairBrush,"Junk Hairbrush"
jz_PlasticToothbrush,"Junk Toothbrush"
jz_PlasticLighter,"Junk Lighter"
jz_WoodDoorStop,"Junk Doorstop" 
jz_WoodDriftWood,"Junk Wood"
jz_WoodAshtray,"Junk Ashtray"
jz_WoodStatue,"Junk Statue"
jz_WoodPictureFrame,"Junk Picture Frame"
jz_WoodFrisbee,"Junk Toy"
jz_WoodYoyo,"Junk Toy"
jz_WoodBowl,"Junk Bowl"
jz_WoodUtensils,"Junk Utensils"
jz_WoodPlate,"Junk Plate"
jz_WoodUtensils,"Junk Utensils"
jz_SchematicPipePistol,"Pipe Pistol Crafting Guide"
jz_SchematicPipeShotgun,"Pipe Shotgun Crafting Guide"
jz_SchematicPipeMachineGun,"Pipe Machine Gun Crafting Guide"
jz_SchematicPipeRifle,"Pipe Rifle Crafting Guide"



PROGRESSION_________________________XML,PROGRESSION_________________________XML
jz_CardioSkillDesc,"Gain experience by walking and bonus xp for running. Improves your Run and Walk Speed and increases Stamina Regain while Running\n               [00eb3c]Current XP-{cvar($jz_CardioXP:0000)}                  Next Level-{cvar($jz_CardioSkillNextLvTotal:0000)}[-]"
jz_perkArtOfMiningLanternDesc,"Learn how to craft hat and helmets light mods"
jz_ParkourSkillDesc,"Gain experience by jumping and landing. Improves your Jump Height and decrease Stamina used to Jump\n            [00eb3c] Current XP-{cvar($jz_ParkourXP:0000)}             Next Level-{cvar($jz_ParkourSkillNextLvTotal:0000)}[-]"
jz_FarmingSkillDesc,"Gain experience by harvesting player planted crops. Improves harvest amount\n              [00eb3c] Current XP-{cvar($jz_FarmingXP:000)}                Next Level-{cvar($jz_FarmingSkillNextLvTotal:000)}[-]"
jz_ActionSkillDesc,"Improve these skills by using or killing with the given skill item. You can also purchase these points to improve"
jz_CraftingSkillsDesc,"Improve these skills by crafting the stated item"
jz_ProfessionsDesc,"These are the Professions a Survivor could of had before the event. Use your starting Knowledge Point to purchase these or gather enough skill pages from loot to obtain them."
jz_HobbieDesc,"These are the Hobbies a Survivor could of had before the event."
jz_TraitsDesc,"Phisical traits a survivor can have"
jz_SchematicsDesc,"You can track all unlockable schematics here"
jz_MiningSkillDesc,"Gain experience by breaking blocks with Pickaxes and Shovels to improve your use of them\n            [00eb3c] Current XP-{cvar($jz_PickaxeXP:000)}             Next Level-{cvar($jz_PickaxeSkillNextLvTotal:000)}[-]"
jz_AxeSkillDesc,"Gain experience by breaking blocks with Axes to improve your use of them\n            [00eb3c] Current XP-{cvar($jz_AxeXP:000)}             Next Level-{cvar($jz_AxeSkillNextLvTotal:000)}[-]"
jz_ChainsawSkillDesc,"Gain experience by breaking blocks with Chainsaw to improve your dismemberment chance with them\n            [00eb3c] Current XP-{cvar($jz_ChainsawXP:000)}             Next Level-{cvar($jz_ChainsawSkillNextLvTotal:000)}[-]"
jz_AugerSkillDesc,"Gain experience by breaking blocks with Augers to improve your dismemberment chance with them\n            [00eb3c] Current XP-{cvar($jz_AugerXP:000)}             Next Level-{cvar($jz_AugerSkillNextLvTotal:000)}[-]"
jz_BrawlerSkillDesc,"Gain experience by hitting enemies and receive bonus xp for the killing blow while using Knuckles Weapons to improve your use of them\n                 [00eb3c] Current XP-{cvar($jz_BrawlerXP:000)}                 Next Level-{cvar($jz_BrawlerSkillNextLvTotal:000)}[-]"
jz_BluntSkillDesc,"Gain experience by hitting enemies and receive bonus xp for the killing blow while wielding Blunt Weapons to improve your use of them\n                 [00eb3c] Current XP-{cvar($jz_BluntXP:000)}                 Next Level-{cvar($jz_BluntSkillNextLvTotal:000)}[-]"
jz_SledgeSkillDesc,"Gain experience by hitting enemies and receive bonus xp for the killing blow while wielding Sledge Hammer to improve your use of them\n                 [00eb3c] Current XP-{cvar($jz_SledgeXP:000)}                 Next Level-{cvar($jz_SledgeSkillNextLvTotal:000)}[-]"
jz_BladeSkillDesc,"Gain experience by hitting enemies and receive bonus xp for the killing blow while wielding Bladed Weapons to improve your use of them\n                 [00eb3c] Current XP-{cvar($jz_BladeXP:000)}                 Next Level-{cvar($jz_BladeSkillNextLvTotal:000)}[-]"
jz_ArcherySkillDesc,"Gain experience by hitting enemies and receive bonus xp for the killing blow while using a Bow to improve your use of them\n              [00eb3c] Current XP-{cvar($jz_ArcheryXP:000)}                Next Level-{cvar($jz_ArcherySkillNextLvTotal:000)}[-]"
